   0.0000000e+00;  -2.9214057e+01;  -3.6929259e+00;  -1.6031684e+01;   0.0000000e+00;
  -2.5735443e+00;  -5.5529949e+00;  -1.2879899e+01;   3.0690435e+00;  -1.6994152e+01;
  -2.4664148e+01;   9.2885683e+00;   1.6999093e+01;   5.1096738e+01;   4.9237557e+01;
  -2.9073705e+01;  -5.7299175e+01;  -1.1818731e+01;   4.4711873e+01;   2.8213554e+01;
   0.0000000e+00;  -1.4850876e-01;  -6.1983673e+00;   4.0943924e+01;   0.0000000e+00;
